shipment_id,supplier_id,supplier_name,region,primary_plant,tier,part_category,risk_profile,ship_date,ship_month,ship_quarter,po_value_usd,qty_ordered,has_violation,violation_type,penalty_usd,is_false_positive,fp_suppression_reason,chargeback_issued,dispute_raised,dispute_status,final_penalty_usd
SHP-972335,SUPP_077,Supplier_077,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2025-01-24,2025-01,Q1 2025,206771,2329,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-885408,SUPP_002,Supplier_002,NA-Central,Giga Texas,Tier 1,Fasteners,Low,2024-08-03,2024-08,Q3 2024,140262,720,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-171951,SUPP_012,Supplier_012,NA-West,Giga Fremont,Tier 2,Interior,Medium,2024-10-03,2024-10,Q4 2024,35307,2916,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-359295,SUPP_102,Supplier_102,NA-Central,Giga Texas,Tier 3,Powertrain,Low,2025-02-03,2025-02,Q1 2025,349707,379,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-350132,SUPP_083,Supplier_083,NA-Central,Giga Texas,Tier 1,Powertrain,High,2024-04-12,2024-04,Q2 2024,447997,216,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-328552,SUPP_091,Supplier_091,EMEA-Europe,Giga Berlin,Tier 1,Powertrain,High,2024-03-05,2024-03,Q1 2024,256282,987,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-275939,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2024-08-26,2024-08,Q3 2024,374721,2149,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-271720,SUPP_059,Supplier_059,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-11-06,2024-11,Q4 2024,326372,988,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-493537,SUPP_095,Supplier_095,NA-West,Giga Fremont,Tier 1,Chassis & Frame,Low,2024-06-08,2024-06,Q2 2024,64674,4790,True,OTIF_MISS,0.0,True,Weather_Force_Majeure,False,False,N/A,0.0
SHP-910004,SUPP_050,Supplier_050,EMEA-Europe,Giga Berlin,Tier 2,Interior,Medium,2024-07-22,2024-07,Q3 2024,382873,1674,True,QTY_MISMATCH,13436.95,False,,True,False,N/A,13436.95
SHP-934904,SUPP_015,Supplier_015,NA-West,Giga Fremont,Tier 3,Powertrain,Medium,2024-06-03,2024-06,Q2 2024,366748,4968,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-549186,SUPP_025,Supplier_025,NA-East,Giga New York,Tier 1,Electronics,Medium,2024-10-16,2024-10,Q4 2024,418326,386,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-457806,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2024-12-04,2024-12,Q4 2024,202285,614,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-479781,SUPP_039,Supplier_039,NA-East,Giga New York,Tier 3,Thermal Management,Low,2024-01-07,2024-01,Q1 2024,228231,4065,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-556641,SUPP_116,Supplier_116,NA-East,Giga New York,Tier 1,Chassis & Frame,High,2024-11-21,2024-11,Q4 2024,442481,3816,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-383201,SUPP_120,Supplier_120,NA-Central,Giga Texas,Tier 2,Chassis & Frame,Medium,2024-03-31,2024-03,Q1 2024,392720,4324,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-587455,SUPP_055,Supplier_055,NA-West,Giga Fremont,Tier 1,Interior,Medium,2024-11-11,2024-11,Q4 2024,431729,4458,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-993085,SUPP_092,Supplier_092,NA-East,Giga New York,Tier 1,Thermal Management,Medium,2024-08-11,2024-08,Q3 2024,440922,4903,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-587282,SUPP_023,Supplier_023,NA-West,Giga Fremont,Tier 1,Battery Systems,High,2024-05-05,2024-05,Q2 2024,443542,759,True,SHORTSHIP,29748.56,False,,True,False,N/A,29748.56
SHP-618317,SUPP_086,Supplier_086,APAC-China,Giga Shanghai,Tier 1,Thermal Management,Low,2024-10-18,2024-10,Q4 2024,327989,3154,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-472060,SUPP_074,Supplier_074,NA-East,Giga New York,Tier 2,Electronics,Medium,2025-03-11,2025-03,Q1 2025,178401,1539,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-725113,SUPP_013,Supplier_013,NA-West,Giga Fremont,Tier 3,Interior,Low,2025-02-12,2025-02,Q1 2025,143451,2838,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-855053,SUPP_030,Supplier_030,NA-East,Giga New York,Tier 2,Interior,High,2024-12-25,2024-12,Q4 2024,152844,4603,True,QTY_MISMATCH,5239.59,False,,True,False,N/A,5239.59
SHP-824156,SUPP_061,Supplier_061,NA-Central,Giga Texas,Tier 2,Exterior Panels,High,2024-07-27,2024-07,Q3 2024,264155,4598,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-118080,SUPP_022,Supplier_022,NA-West,Giga Fremont,Tier 2,Electronics,Medium,2024-08-31,2024-08,Q3 2024,346639,4070,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-355123,SUPP_023,Supplier_023,NA-West,Giga Fremont,Tier 1,Battery Systems,High,2024-02-17,2024-02,Q1 2024,162264,1865,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-680358,SUPP_027,Supplier_027,EMEA-Europe,Giga Berlin,Tier 2,Powertrain,Low,2024-06-05,2024-06,Q2 2024,356106,4814,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-677124,SUPP_047,Supplier_047,NA-Central,Giga Texas,Tier 2,Electronics,High,2024-09-28,2024-09,Q3 2024,188227,3535,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-363615,SUPP_019,Supplier_019,NA-East,Giga New York,Tier 1,Interior,Low,2024-06-18,2024-06,Q2 2024,192450,3767,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-878967,SUPP_031,Supplier_031,NA-West,Giga Fremont,Tier 1,Electronics,Low,2024-04-28,2024-04,Q2 2024,71258,1627,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-718226,SUPP_047,Supplier_047,NA-Central,Giga Texas,Tier 2,Electronics,High,2024-10-01,2024-10,Q4 2024,407606,1566,True,SHORTSHIP,28269.5,False,,True,True,Partial_Credit,14134.75
SHP-205409,SUPP_024,Supplier_024,EMEA-Europe,Giga Berlin,Tier 1,Battery Systems,Low,2025-01-24,2025-01,Q1 2025,283060,4938,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-288158,SUPP_102,Supplier_102,NA-Central,Giga Texas,Tier 3,Powertrain,Low,2025-03-02,2025-03,Q1 2025,109773,2476,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-680238,SUPP_080,Supplier_080,NA-West,Giga Fremont,Tier 1,Thermal Management,Medium,2024-06-03,2024-06,Q2 2024,15417,4425,True,ASN_LATE,783.29,False,,True,True,Upheld,783.29
SHP-889359,SUPP_115,Supplier_115,EMEA-Europe,Giga Berlin,Tier 1,Battery Systems,Medium,2024-05-29,2024-05,Q2 2024,373647,1084,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-592198,SUPP_107,Supplier_107,NA-West,Giga Fremont,Tier 1,Electronics,Low,2024-09-08,2024-09,Q3 2024,61785,150,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-153872,SUPP_001,Supplier_001,NA-East,Giga New York,Tier 3,Electronics,Medium,2024-09-02,2024-09,Q3 2024,238932,2841,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-520172,SUPP_002,Supplier_002,NA-Central,Giga Texas,Tier 1,Fasteners,Low,2024-05-09,2024-05,Q2 2024,258467,984,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-156213,SUPP_082,Supplier_082,NA-East,Giga New York,Tier 2,Electronics,Medium,2024-09-08,2024-09,Q3 2024,46840,4776,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-189318,SUPP_068,Supplier_068,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-03-18,2024-03,Q1 2024,86222,4660,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-735770,SUPP_059,Supplier_059,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-05-07,2024-05,Q2 2024,70102,4621,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-498855,SUPP_015,Supplier_015,NA-West,Giga Fremont,Tier 3,Powertrain,Medium,2024-11-01,2024-11,Q4 2024,422575,1898,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-549660,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2024-08-18,2024-08,Q3 2024,240113,2485,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-876039,SUPP_057,Supplier_057,EMEA-Europe,Giga Berlin,Tier 3,Exterior Panels,Medium,2024-06-05,2024-06,Q2 2024,306125,543,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-377501,SUPP_060,Supplier_060,APAC-China,Giga Shanghai,Tier 3,Powertrain,Low,2024-02-20,2024-02,Q1 2024,407893,1752,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-678805,SUPP_103,Supplier_103,NA-Central,Giga Texas,Tier 3,Exterior Panels,Medium,2024-12-04,2024-12,Q4 2024,50565,1336,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-822858,SUPP_104,Supplier_104,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2024-02-08,2024-02,Q1 2024,90068,71,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-837135,SUPP_060,Supplier_060,APAC-China,Giga Shanghai,Tier 3,Powertrain,Low,2024-10-31,2024-10,Q4 2024,254369,2435,True,OTIF_MISS,10482.21,False,,True,False,N/A,10482.21
SHP-377405,SUPP_060,Supplier_060,APAC-China,Giga Shanghai,Tier 3,Powertrain,Low,2025-03-16,2025-03,Q1 2025,246043,633,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-307428,SUPP_049,Supplier_049,NA-West,Giga Fremont,Tier 2,Electronics,Low,2025-02-07,2025-02,Q1 2025,422841,4881,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-256226,SUPP_071,Supplier_071,APAC-China,Giga Shanghai,Tier 1,Chassis & Frame,Medium,2024-08-05,2024-08,Q3 2024,68175,4511,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-723948,SUPP_020,Supplier_020,NA-East,Giga New York,Tier 1,Battery Systems,High,2024-05-16,2024-05,Q2 2024,441392,1215,True,PKG_DEVIATION,0.0,True,Pre_Approved_Alternate,False,False,N/A,0.0
SHP-560485,SUPP_065,Supplier_065,NA-West,Giga Fremont,Tier 1,Thermal Management,High,2025-01-18,2025-01,Q1 2025,440139,4712,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-385470,SUPP_115,Supplier_115,EMEA-Europe,Giga Berlin,Tier 1,Battery Systems,Medium,2024-03-04,2024-03,Q1 2024,253732,2541,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-727086,SUPP_050,Supplier_050,EMEA-Europe,Giga Berlin,Tier 2,Interior,Medium,2024-09-13,2024-09,Q3 2024,291105,4095,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-127121,SUPP_015,Supplier_015,NA-West,Giga Fremont,Tier 3,Powertrain,Medium,2024-01-21,2024-01,Q1 2024,234507,2690,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-121753,SUPP_069,Supplier_069,NA-Central,Giga Texas,Tier 1,Interior,Medium,2024-02-16,2024-02,Q1 2024,128022,4762,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-900177,SUPP_032,Supplier_032,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2025-01-26,2025-01,Q1 2025,360469,2257,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-563711,SUPP_043,Supplier_043,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Low,2025-01-22,2025-01,Q1 2025,99850,3904,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-953797,SUPP_099,Supplier_099,NA-East,Giga New York,Tier 1,Powertrain,High,2024-05-22,2024-05,Q2 2024,103152,4845,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-449499,SUPP_113,Supplier_113,NA-East,Giga New York,Tier 2,Exterior Panels,High,2024-09-08,2024-09,Q3 2024,55837,3900,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-445824,SUPP_075,Supplier_075,NA-West,Giga Fremont,Tier 2,Thermal Management,Low,2024-06-13,2024-06,Q2 2024,359342,906,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-676818,SUPP_034,Supplier_034,NA-East,Giga New York,Tier 1,Interior,High,2024-07-29,2024-07,Q3 2024,371684,4108,True,PO_VIOLATION,0.0,True,Tesla_Emergency_Reroute,False,False,N/A,0.0
SHP-438977,SUPP_063,Supplier_063,EMEA-Europe,Giga Berlin,Tier 2,Fasteners,Medium,2024-01-19,2024-01,Q1 2024,246459,771,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-964998,SUPP_019,Supplier_019,NA-East,Giga New York,Tier 1,Interior,Low,2024-02-29,2024-02,Q1 2024,413037,3361,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-156837,SUPP_107,Supplier_107,NA-West,Giga Fremont,Tier 1,Electronics,Low,2024-01-01,2024-01,Q1 2024,352803,4494,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-622707,SUPP_120,Supplier_120,NA-Central,Giga Texas,Tier 2,Chassis & Frame,Medium,2024-04-06,2024-04,Q2 2024,279811,3013,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-675898,SUPP_005,Supplier_005,NA-West,Giga Fremont,Tier 1,Interior,Medium,2024-11-16,2024-11,Q4 2024,239756,472,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-608257,SUPP_061,Supplier_061,NA-Central,Giga Texas,Tier 2,Exterior Panels,High,2024-03-08,2024-03,Q1 2024,159010,3639,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-425845,SUPP_053,Supplier_053,APAC-China,Giga Shanghai,Tier 3,Electronics,Low,2024-03-03,2024-03,Q1 2024,23135,2010,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-335615,SUPP_039,Supplier_039,NA-East,Giga New York,Tier 3,Thermal Management,Low,2024-10-09,2024-10,Q4 2024,15169,4574,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-779172,SUPP_119,Supplier_119,NA-Central,Giga Texas,Tier 2,Chassis & Frame,Low,2025-03-06,2025-03,Q1 2025,67486,3830,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-406039,SUPP_021,Supplier_021,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2025-03-02,2025-03,Q1 2025,88725,4132,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-605937,SUPP_065,Supplier_065,NA-West,Giga Fremont,Tier 1,Thermal Management,High,2024-09-17,2024-09,Q3 2024,377838,2289,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-502219,SUPP_012,Supplier_012,NA-West,Giga Fremont,Tier 2,Interior,Medium,2024-08-29,2024-08,Q3 2024,135785,3791,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-243139,SUPP_081,Supplier_081,APAC-China,Giga Shanghai,Tier 1,Interior,Medium,2024-04-07,2024-04,Q2 2024,322246,4213,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-995916,SUPP_015,Supplier_015,NA-West,Giga Fremont,Tier 3,Powertrain,Medium,2025-03-18,2025-03,Q1 2025,44600,2313,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-102689,SUPP_104,Supplier_104,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2024-07-31,2024-07,Q3 2024,186192,4209,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-708093,SUPP_051,Supplier_051,NA-West,Giga Fremont,Tier 2,Exterior Panels,Medium,2024-05-24,2024-05,Q2 2024,388659,2495,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-607868,SUPP_106,Supplier_106,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-12-03,2024-12,Q4 2024,264712,1267,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-495533,SUPP_044,Supplier_044,NA-Central,Giga Texas,Tier 2,Chassis & Frame,Medium,2024-06-25,2024-06,Q2 2024,182294,4571,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-350405,SUPP_038,Supplier_038,NA-Central,Giga Texas,Tier 1,Battery Systems,Low,2024-08-21,2024-08,Q3 2024,176704,1595,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-530728,SUPP_048,Supplier_048,EMEA-Europe,Giga Berlin,Tier 1,Electronics,Low,2024-10-19,2024-10,Q4 2024,208787,1963,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-950823,SUPP_030,Supplier_030,NA-East,Giga New York,Tier 2,Interior,High,2024-01-23,2024-01,Q1 2024,174816,3924,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-138817,SUPP_112,Supplier_112,NA-Central,Giga Texas,Tier 2,Electronics,Medium,2024-07-14,2024-07,Q3 2024,210416,1296,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-205239,SUPP_010,Supplier_010,NA-East,Giga New York,Tier 1,Battery Systems,High,2024-03-05,2024-03,Q1 2024,271345,4884,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-579123,SUPP_074,Supplier_074,NA-East,Giga New York,Tier 2,Electronics,Medium,2025-03-23,2025-03,Q1 2025,238847,866,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-786587,SUPP_087,Supplier_087,NA-Central,Giga Texas,Tier 2,Fasteners,Low,2024-01-08,2024-01,Q1 2024,386768,1230,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-377896,SUPP_034,Supplier_034,NA-East,Giga New York,Tier 1,Interior,High,2024-03-20,2024-03,Q1 2024,47231,3896,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-993140,SUPP_014,Supplier_014,EMEA-Europe,Giga Berlin,Tier 1,Thermal Management,Medium,2024-06-22,2024-06,Q2 2024,334767,3306,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-432043,SUPP_083,Supplier_083,NA-Central,Giga Texas,Tier 1,Powertrain,High,2024-06-17,2024-06,Q2 2024,361557,4421,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-137642,SUPP_039,Supplier_039,NA-East,Giga New York,Tier 3,Thermal Management,Low,2024-11-16,2024-11,Q4 2024,384814,4047,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-401338,SUPP_036,Supplier_036,APAC-China,Giga Shanghai,Tier 1,Electronics,Medium,2024-11-12,2024-11,Q4 2024,43872,1973,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-203225,SUPP_013,Supplier_013,NA-West,Giga Fremont,Tier 3,Interior,Low,2024-04-26,2024-04,Q2 2024,399520,790,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-827712,SUPP_117,Supplier_117,NA-East,Giga New York,Tier 1,Battery Systems,High,2025-01-24,2025-01,Q1 2025,340266,873,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-158845,SUPP_031,Supplier_031,NA-West,Giga Fremont,Tier 1,Electronics,Low,2024-06-02,2024-06,Q2 2024,23176,426,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-356059,SUPP_059,Supplier_059,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-05-30,2024-05,Q2 2024,195938,3120,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-288803,SUPP_106,Supplier_106,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-09-28,2024-09,Q3 2024,224033,4686,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-501126,SUPP_100,Supplier_100,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2024-03-28,2024-03,Q1 2024,99786,696,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-711484,SUPP_026,Supplier_026,NA-West,Giga Fremont,Tier 2,Electronics,Low,2024-11-13,2024-11,Q4 2024,366159,2022,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-581894,SUPP_110,Supplier_110,NA-East,Giga New York,Tier 3,Exterior Panels,Medium,2024-03-14,2024-03,Q1 2024,129733,3827,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-587853,SUPP_073,Supplier_073,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-05-10,2024-05,Q2 2024,357616,126,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-563187,SUPP_108,Supplier_108,NA-Central,Giga Texas,Tier 1,Powertrain,Low,2024-05-27,2024-05,Q2 2024,363263,4527,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-544920,SUPP_059,Supplier_059,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-06-25,2024-06,Q2 2024,316056,2500,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-308894,SUPP_003,Supplier_003,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2024-12-19,2024-12,Q4 2024,139123,3792,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-833247,SUPP_113,Supplier_113,NA-East,Giga New York,Tier 2,Exterior Panels,High,2024-07-15,2024-07,Q3 2024,261340,923,True,LABEL_ERROR,387.41,False,,True,False,N/A,387.41
SHP-693419,SUPP_102,Supplier_102,NA-Central,Giga Texas,Tier 3,Powertrain,Low,2024-05-31,2024-05,Q2 2024,19502,3292,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-881369,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2025-03-18,2025-03,Q1 2025,367556,451,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-341296,SUPP_069,Supplier_069,NA-Central,Giga Texas,Tier 1,Interior,Medium,2024-09-11,2024-09,Q3 2024,444647,2394,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-299367,SUPP_104,Supplier_104,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2024-11-06,2024-11,Q4 2024,428443,2936,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-757937,SUPP_004,Supplier_004,NA-West,Giga Fremont,Tier 2,Thermal Management,Low,2024-11-13,2024-11,Q4 2024,139400,1170,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-134985,SUPP_042,Supplier_042,NA-West,Giga Fremont,Tier 3,Electronics,Medium,2024-11-26,2024-11,Q4 2024,28668,2580,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-409445,SUPP_046,Supplier_046,NA-East,Giga New York,Tier 1,Thermal Management,Low,2024-10-23,2024-10,Q4 2024,199292,1126,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-238579,SUPP_086,Supplier_086,APAC-China,Giga Shanghai,Tier 1,Thermal Management,Low,2024-06-16,2024-06,Q2 2024,399895,3453,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-385765,SUPP_065,Supplier_065,NA-West,Giga Fremont,Tier 1,Thermal Management,High,2025-02-06,2025-02,Q1 2025,290805,3047,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-605254,SUPP_079,Supplier_079,APAC-China,Giga Shanghai,Tier 2,Battery Systems,Medium,2025-03-01,2025-03,Q1 2025,94268,2155,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-591081,SUPP_016,Supplier_016,NA-East,Giga New York,Tier 3,Fasteners,High,2025-02-16,2025-02,Q1 2025,162739,2824,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-859396,SUPP_019,Supplier_019,NA-East,Giga New York,Tier 1,Interior,Low,2024-02-08,2024-02,Q1 2024,81797,1898,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-929090,SUPP_064,Supplier_064,NA-East,Giga New York,Tier 2,Electronics,Low,2024-12-11,2024-12,Q4 2024,216358,4615,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-576877,SUPP_072,Supplier_072,APAC-China,Giga Shanghai,Tier 1,Chassis & Frame,Low,2024-07-21,2024-07,Q3 2024,15297,2216,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-962367,SUPP_048,Supplier_048,EMEA-Europe,Giga Berlin,Tier 1,Electronics,Low,2024-07-07,2024-07,Q3 2024,360755,2197,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-594379,SUPP_034,Supplier_034,NA-East,Giga New York,Tier 1,Interior,High,2024-11-22,2024-11,Q4 2024,202759,937,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-739717,SUPP_112,Supplier_112,NA-Central,Giga Texas,Tier 2,Electronics,Medium,2024-01-13,2024-01,Q1 2024,332820,4649,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-586819,SUPP_086,Supplier_086,APAC-China,Giga Shanghai,Tier 1,Thermal Management,Low,2024-04-23,2024-04,Q2 2024,347556,567,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-419149,SUPP_118,Supplier_118,NA-East,Giga New York,Tier 3,Fasteners,High,2024-12-24,2024-12,Q4 2024,166434,3394,True,ASN_LATE,765.07,False,,True,False,N/A,765.07
SHP-663658,SUPP_106,Supplier_106,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-09-09,2024-09,Q3 2024,68880,846,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-879238,SUPP_059,Supplier_059,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-03-10,2024-03,Q1 2024,211762,3766,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-861894,SUPP_020,Supplier_020,NA-East,Giga New York,Tier 1,Battery Systems,High,2024-12-22,2024-12,Q4 2024,291216,3483,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-745558,SUPP_021,Supplier_021,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-03-20,2024-03,Q1 2024,225518,861,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-327823,SUPP_049,Supplier_049,NA-West,Giga Fremont,Tier 2,Electronics,Low,2024-07-27,2024-07,Q3 2024,154664,318,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-204180,SUPP_040,Supplier_040,NA-Central,Giga Texas,Tier 1,Thermal Management,High,2024-08-15,2024-08,Q3 2024,241148,1984,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-776149,SUPP_051,Supplier_051,NA-West,Giga Fremont,Tier 2,Exterior Panels,Medium,2024-12-17,2024-12,Q4 2024,200589,4510,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-228093,SUPP_093,Supplier_093,NA-Central,Giga Texas,Tier 1,Exterior Panels,Medium,2024-07-02,2024-07,Q3 2024,39745,3311,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-322409,SUPP_046,Supplier_046,NA-East,Giga New York,Tier 1,Thermal Management,Low,2025-03-10,2025-03,Q1 2025,440113,3775,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-153035,SUPP_106,Supplier_106,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-11-24,2024-11,Q4 2024,343278,4941,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-925206,SUPP_076,Supplier_076,NA-West,Giga Fremont,Tier 1,Powertrain,Medium,2025-02-06,2025-02,Q1 2025,182854,2045,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-681128,SUPP_015,Supplier_015,NA-West,Giga Fremont,Tier 3,Powertrain,Medium,2024-10-16,2024-10,Q4 2024,115586,612,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-344316,SUPP_056,Supplier_056,APAC-China,Giga Shanghai,Tier 1,Battery Systems,Low,2024-04-16,2024-04,Q2 2024,315433,1819,False,NONE,0.0,False,,False,False,N/A,0.0
